,coef_down,coef_same,coef_up,max_abs_coef
ticker__ticker_AEE,-0.10578836561077784,0.09589452942877155,0.0,0.10578836561077784
num__Sentiment_Lag1,0.0,0.08960759848379764,-0.09795785234702373,0.09795785234702373
num__Return_Lag2,0.09382435361076426,0.0,-0.032655894025460035,0.09382435361076426
ticker__ticker_D,-0.01113052741594482,0.08754238263360722,0.0,0.08754238263360722
num__Sentiment_Lag20,0.0,0.01622999566657265,-0.08447272670979465,0.08447272670979465
num__IPI_IPI_QOQ,0.0,-0.07808832192909039,0.06520230388113023,0.07808832192909039
num__ocf_to_assets,0.0,0.017124436326854304,-0.07403262895825038,0.07403262895825038
num__Return_Lag3,0.011111847429845348,0.0,-0.07227877626404731,0.07227877626404731
num__VIX_Lag5,0.0,-0.06680258166769903,0.011457585059168145,0.06680258166769903
num__free_cf_margin,-0.010671607970780447,0.0,0.06653816551627147,0.06653816551627147
num__current_ratio,-0.048303764094795976,0.0656302770193085,0.0,0.0656302770193085
num__VIX_Lag10,0.06490157582890632,0.0,-0.018503827587260786,0.06490157582890632
num__Sentiment_Lag1_cubic,0.0,-0.05341269207732617,0.06112468837387072,0.06112468837387072
ticker__ticker_PPL,0.0,0.054375428301355694,-0.0531170706977117,0.054375428301355694
ticker__ticker_EXC,-0.05420513214117776,0.042379336461871496,0.0,0.05420513214117776
ticker__ticker_ES,0.052889431513193155,0.0,-0.05261889143729227,0.052889431513193155
ticker__ticker_PEG,0.0,0.007951091400432021,-0.050894886855949555,0.050894886855949555
num__IPI_IPI_SA,-0.04065581264017189,0.04914321104879952,0.0,0.04914321104879952
num__Sentiment_Lag1_squared,0.04233900123623289,0.0,-0.03098079431977273,0.04233900123623289
ticker__ticker_SRE,0.0219886963678604,0.0,-0.041678722237592,0.041678722237592
num__IPI_IPI_SA_QOQ,0.0,-0.021212529219643363,0.041171921728446005,0.041171921728446005
num__Return_Lag20,0.018410877581207668,-0.04034088749292109,0.0,0.04034088749292109
ticker__ticker_PNW,0.0,-0.04028952006037013,0.01032273946653834,0.04028952006037013
num__Sentiment_Lag5,0.0005601379992724643,-0.033815276787766184,0.0,0.033815276787766184
num__Return_Lag10,0.022338868459611912,0.0,-0.03236786313470139,0.03236786313470139
num__Return_Lag1,0.030495541088936602,0.0,-0.019437704815841964,0.030495541088936602
num__Sentiment_Lag2,-0.018437888635819466,0.0,0.0302348405781429,0.0302348405781429
num__revenue_growth,0.0,-0.029195737168603526,0.008462449557582942,0.029195737168603526
ticker__ticker_AES,-0.028399227387489987,0.013434263197128217,0.0,0.028399227387489987
num__Return_Lag5,-0.02454018643139225,0.0052782163697764955,0.0,0.02454018643139225
num__liquidity_ratio,0.009830846632024595,0.0,-0.017401985875587268,0.017401985875587268
ticker__ticker_ATO,0.0,-0.00984896368191602,1.645033586450505e-05,0.00984896368191602
num__VIX_Lag20,0.0066738325813166565,-0.0034327517429480056,0.0,0.0066738325813166565
num__GDP_GDP_NSA_PC_YOY,0.0032314849178265554,0.0,0.0,0.0032314849178265554
num__GDP_GDP_SA_PC_QOQ,0.0032314849177970204,0.0,0.0,0.0032314849177970204
num__GDP_GDP_SA_PC_YOY,-0.003231484917792076,0.0,0.0,0.003231484917792076
num__GDP_GDP_NSA_PC_QOQ,0.0032314849177454094,0.0,0.0,0.0032314849177454094
num__IPI_IPI_YOY,0.0,0.0,1.1528035571200298e-09,1.1528035571200298e-09
num__UNEMP_UNRATENSA_PC1,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE_PCH,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE_PC1,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE,0.0,0.0,0.0,0.0
num__IPI_IPI_SA_YOY,0.0,0.0,0.0,0.0
num__IPI_IPI,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA_PCH,0.0,0.0,0.0,0.0
