,coef_down,coef_same,coef_up,max_abs_coef
ticker__ticker_KR,0.07295978654782237,-0.2074369812446091,0.10059736864862705,0.2074369812446091
num__roe,0.03840201356027369,-0.1972231567755979,0.1244452449973113,0.1972231567755979
num__VIX_Lag2,0.11898979440233848,0.03601784800101315,-0.1896021532170179,0.1896021532170179
ticker__ticker_LW,0.1134698817921814,-0.18724913063510878,0.03884209216726588,0.18724913063510878
num__debt_to_equity,-0.04876352471340676,0.18499894153096777,-0.1020701962308842,0.18499894153096777
ticker__ticker_CPB,0.08198498324656184,-0.18188132819300037,0.06531547940895037,0.18188132819300037
ticker__ticker_ADM,0.05737395274007382,-0.1601055730140642,0.07052768023516039,0.1601055730140642
ticker__ticker_KMB,-0.12905428382816972,0.1595167427705915,0.0,0.1595167427705915
ticker__ticker_TAP,0.0,-0.1428621998430248,0.12218174756812789,0.1428621998430248
ticker__ticker_KVUE,-0.03712669247215789,-0.07270848583632371,0.1382830047892793,0.1382830047892793
ticker__ticker_MKC,-0.007369948429737384,-0.112819261700551,0.11916026953608376,0.11916026953608376
ticker__ticker_CHD,0.05177219903515996,0.04214811183481761,-0.11880407756279404,0.11880407756279404
ticker__ticker_TSN,0.09665936578540922,-0.03966608088149285,-0.030932464048275963,0.09665936578540922
num__current_ratio,-0.05289482489831691,-0.016367386221264456,0.08873085345628719,0.08873085345628719
num__liquidity_ratio,-0.0883420693946535,0.01907517254067938,0.03435663129352733,0.0883420693946535
num__op_margin,0.050836245256305146,-0.08789283689596443,0.012237759165397629,0.08789283689596443
ticker__ticker_STZ,-0.009963580830151303,0.0869378959194887,-0.05931594583738472,0.0869378959194887
ticker__ticker_PEP,0.026679923899606203,0.02401411063311779,-0.0857800487986951,0.0857800487986951
num__IPI_IPI_QOQ,0.0,-0.06113743419475705,0.08544529559467948,0.08544529559467948
num__Return_Lag1,0.0787051252266722,-0.05739613657741569,0.0,0.0787051252266722
num__Sentiment_Lag20,0.04077509451976956,0.0005351561374350262,-0.07622926265613146,0.07622926265613146
ticker__ticker_MDLZ,-0.03535779682238409,-0.01857801502672119,0.07436428837214658,0.07436428837214658
num__roa,-0.06941766130773797,0.019993855764980684,0.014573251236330404,0.06941766130773797
ticker__ticker_COST,0.011855003156753922,0.02634386929303998,-0.06856643657490355,0.06856643657490355
num__Sentiment_Lag3,0.010516323515774764,0.022564127967154034,-0.0678829844919031,0.0678829844919031
num__VIX_Lag5,0.022090401663862922,-0.05943715604648322,0.00264438488993331,0.05943715604648322
num__Return_Lag5,0.024553278175123955,-3.983798792982153e-09,-0.05912389871250986,0.05912389871250986
num__Sentiment_Lag1,0.058672656457588554,-0.013715781746821441,-0.010274689303617407,0.058672656457588554
ticker__ticker_CAG,-0.01222866966491482,0.05405029851466906,-0.0336414095316078,0.05405029851466906
num__IPI_IPI_SA,0.004837606427416404,0.013472045494062744,-0.05323480324006292,0.05323480324006292
num__IPI_IPI_SA_QOQ,0.0,-0.038868398928938695,0.05184610280695707,0.05184610280695707
num__free_cf_margin,-0.051489557307993046,0.01838200585083428,0.0,0.051489557307993046
num__VIX_Lag10,0.0,0.05102401091782785,-0.028361865277293494,0.05102401091782785
num__Sentiment_Lag1_cubic,-0.0498996591575876,0.001010069712224197,0.014250547517207602,0.0498996591575876
num__Return_Lag2,0.048841085238236,-0.008659481298547971,-0.005464096383367276,0.048841085238236
num__Sentiment_Lag2,-0.047823215504001225,-8.466457723132208e-09,0.034252731004068795,0.047823215504001225
num__Sentiment_Lag1_squared,-0.04674008706039623,0.0037462705533849246,0.00836764193072192,0.04674008706039623
num__VIX_Lag20,-0.04074179835248068,0.0012196452199650836,0.0048583436478232146,0.04074179835248068
num__Return_Lag3,0.0007665113986417859,0.0020641570045885375,-0.037459029591535374,0.037459029591535374
num__Sentiment_Lag10,0.037059210125507405,-0.03689491067385236,0.0,0.037059210125507405
ticker__ticker_KHC,0.03369469202823512,-0.027818244784564003,0.0,0.03369469202823512
num__Sentiment_Lag5,-0.006716456962572654,0.0,0.03312219867645647,0.03312219867645647
num__ocf_to_assets,0.029606029177620372,-0.014638037155307879,0.0,0.029606029177620372
num__Return_Lag20,0.0,-0.022602036591276915,0.013365955878319806,0.022602036591276915
ticker__ticker_GIS,0.021190978740602332,0.0007909851418249811,-0.00743894791002878,0.021190978740602332
ticker__ticker_CLX,0.008165312984703573,-0.02076208129511743,0.0,0.02076208129511743
num__Return_Lag10,-0.01190646438123713,0.01723760068416475,0.0,0.01723760068416475
num__revenue_growth,0.0031476103171518876,-0.013826625053519398,0.0,0.013826625053519398
num__IPI_IPI_YOY,0.0,-0.0024288697243619226,0.0,0.0024288697243619226
num__UNEMP_UNRATENSA_PC1,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA_PCH,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE_PCH,0.0,0.0,0.0,0.0
num__GDP_GDP_SA_PC_YOY,0.0,0.0,0.0,0.0
num__GDP_GDP_NSA_PC_QOQ,0.0,0.0,0.0,0.0
num__GDP_GDP_NSA_PC_YOY,0.0,0.0,0.0,0.0
num__GDP_GDP_SA_PC_QOQ,0.0,0.0,0.0,0.0
num__IPI_IPI_SA_YOY,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE_PC1,0.0,0.0,0.0,0.0
num__IPI_IPI,0.0,0.0,0.0,0.0
