,coef_down,coef_same,coef_up,max_abs_coef
ticker__ticker_WAT,0.09564482047591408,-0.26962720354579184,0.12836255150568981,0.26962720354579184
num__free_cf_margin,-0.13617142546533234,0.26237310054702645,-0.08059463521567935,0.26237310054702645
ticker__ticker_IDXX,-0.24858447845428905,0.15469403071274104,0.05001852289015318,0.24858447845428905
ticker__ticker_DXCM,0.13698121789752102,-0.24651192148856418,0.06393122245588749,0.24651192148856418
ticker__ticker_GEHC,0.038877416899057354,0.1576677749596978,-0.24218988997514448,0.24218988997514448
ticker__ticker_HOLX,0.06463547426465444,-0.2397818986725027,0.13343033017307873,0.2397818986725027
ticker__ticker_INCY,-0.17319543379453034,-0.03494979350976729,0.2389817107184439,0.2389817107184439
ticker__ticker_MCK,-0.11316844122734156,0.23538973235902771,-0.07659417960920513,0.23538973235902771
ticker__ticker_ISRG,-0.167783364356411,-0.04411822397034917,0.22632199792101812,0.22632199792101812
ticker__ticker_CI,-0.13595224068679357,0.2259781720859292,-0.04692431210407524,0.2259781720859292
ticker__ticker_EW,-0.22373705717965547,0.10496561786360886,0.08995709559597447,0.22373705717965547
ticker__ticker_IQV,0.22298504936238123,-0.09865647328481915,-0.07869102251588832,0.22298504936238123
ticker__ticker_ABBV,-0.09518190482567196,0.2114965125902366,-0.07373458868319298,0.2114965125902366
num__op_margin,0.10740861752082338,-0.20972166511263052,0.056925457831732064,0.20972166511263052
ticker__ticker_CNC,0.20724992888200314,-0.12266798031551206,-0.040112334402341646,0.20724992888200314
ticker__ticker_COO,0.1866315005225757,-0.1087393084852753,-0.03248829803935373,0.1866315005225757
ticker__ticker_BDX,-0.014435973378833197,0.1866106496599091,-0.1267193845254208,0.1866106496599091
ticker__ticker_BIIB,0.18462249693257407,-0.03470391782383464,-0.10449783925629191,0.18462249693257407
ticker__ticker_SOLV,0.1803219372570872,-0.0336416289400118,-0.10110414056970561,0.1803219372570872
num__VIX_Lag1,-0.06084693085513611,-0.07326767878393699,0.17973692626569315,0.17973692626569315
ticker__ticker_A,0.14874495921643527,-0.08607173439742204,-0.017000235236049866,0.14874495921643527
ticker__ticker_HSIC,0.08972859016163048,0.01362959966968704,-0.13442996561261322,0.13442996561261322
ticker__ticker_ZTS,-0.12901837322291398,0.027089279222813192,0.05645433591109994,0.12901837322291398
ticker__ticker_BAX,0.12808358508149728,-0.06024765633050123,-0.02313365065138266,0.12808358508149728
ticker__ticker_UHS,0.0566284189702301,0.03186157597094326,-0.12485631517252938,0.12485631517252938
ticker__ticker_ELV,0.08109622517768236,0.006339468907716325,-0.12405488620001334,0.12405488620001334
ticker__ticker_DVA,0.0,0.11633168396958204,-0.07456912460149154,0.11633168396958204
ticker__ticker_HUM,0.045488502228152324,-0.11198293369578087,0.02088135418718107,0.11198293369578087
ticker__ticker_PFE,0.0294484235876115,0.04113966695038186,-0.10617192760149627,0.10617192760149627
num__VIX_Lag5,0.0,0.10406939027248743,-0.09202180854690421,0.10406939027248743
ticker__ticker_GILD,-0.09833101379405745,0.030778984755724572,0.02536288953968504,0.09833101379405745
num__IPI_IPI_QOQ,0.09828603821156381,-0.017516873535958464,-0.03510957213588604,0.09828603821156381
num__roe,-0.06601918738834091,0.0,0.09397174204431075,0.09397174204431075
ticker__ticker_LLY,-0.09312513401685496,0.014723010151342655,0.0454914657951023,0.09312513401685496
num__current_ratio,0.0,0.08475708961667221,-0.09233760512396855,0.09233760512396855
ticker__ticker_BMY,0.0106215698442822,-0.09130501349843312,0.035065165269259305,0.09130501349843312
ticker__ticker_LH,-0.08873329575240464,0.030295785484516065,0.013040028068230184,0.08873329575240464
ticker__ticker_TMO,0.08838559019226698,0.0,-0.08337144606624096,0.08838559019226698
ticker__ticker_ZBH,0.08662802376309177,-0.028394455938139596,-0.013673041826887979,0.08662802376309177
num__revenue_growth,0.008361943824212641,-0.0860358395358147,0.03204657711851772,0.0860358395358147
num__debt_to_equity,0.0843785330598734,0.0,-0.06473088565946798,0.0843785330598734
ticker__ticker_DHR,0.0,0.07782638235465732,-0.0817736513766072,0.0817736513766072
ticker__ticker_UNH,0.062053913596601444,0.0014837717787544629,-0.0786901744846159,0.0786901744846159
num__IPI_IPI_SA,-0.07748348104214718,0.004391431759393532,0.027442747464856913,0.07748348104214718
num__VIX_Lag10,-0.0213774796236395,-0.009664665484627685,0.07659617028186907,0.07659617028186907
ticker__ticker_CVS,0.059137419896720354,0.0027532371128248813,-0.07604230625352197,0.07604230625352197
ticker__ticker_MRK,0.0,0.07299499938717037,-0.07563056367303612,0.07563056367303612
num__VIX_Lag20,0.07439842066113837,-0.0007351100716483476,-0.028121742575752277,0.07439842066113837
num__Sentiment_Lag20,0.029506810390244463,0.0,-0.06982543717335982,0.06982543717335982
num__ocf_to_assets,0.06527695641660948,-0.008311404776782973,-0.013662514906158075,0.06527695641660948
num__Return_Lag10,-0.018756494414299732,0.0,0.06105740340714964,0.06105740340714964
num__Return_Lag2,0.007946349665252442,0.00288859733342831,-0.05638408169193307,0.05638408169193307
num__IPI_IPI_SA_QOQ,0.05448758257230654,0.0,-0.00970573648080809,0.05448758257230654
num__roa,0.05140779592954708,0.0,-0.0072989201610671045,0.05140779592954708
num__Sentiment_Lag2,-0.050367188686596315,0.0,0.022682067458684833,0.050367188686596315
num__Sentiment_Lag5,0.0,0.05009796404589871,-0.017928863074480134,0.05009796404589871
ticker__ticker_AMGN,-0.013000445456332504,0.048333895119516454,0.0,0.048333895119516454
num__Return_Lag5,0.0,0.015591117703375457,-0.04745519643872563,0.04745519643872563
num__Sentiment_Lag10,0.02930775494341659,0.0,-0.04416709971262049,0.04416709971262049
num__Sentiment_Lag1_squared,0.042767413914463426,0.0,-0.029214186065344684,0.042767413914463426
num__Return_Lag20,-0.009597494500489951,0.0,0.04143450861197853,0.04143450861197853
num__Sentiment_Lag3,0.026930345520529458,0.0,-0.04073870847567274,0.04073870847567274
num__Return_Lag1,0.03881580974642918,0.0,-0.032285581872863386,0.03881580974642918
num__liquidity_ratio,0.025105314302666527,0.0,-0.01742087346935129,0.025105314302666527
num__Return_Lag3,-0.023413848597220305,0.0,0.01694912979566467,0.023413848597220305
num__Sentiment_Lag1_cubic,0.021287121110005563,-0.001865792702908987,0.0,0.021287121110005563
ticker__ticker_WST,-0.001324548987509893,0.011129095233558345,0.0,0.011129095233558345
num__Sentiment_Lag1,0.011064306289699165,-0.005323432904351565,0.0,0.011064306289699165
num__GDP_GDP_SA_PC_QOQ,0.00233905398519281,0.0,0.0,0.00233905398519281
num__GDP_GDP_SA_PC_YOY,-0.0023390539851822776,0.0,0.0,0.0023390539851822776
num__GDP_GDP_NSA_PC_QOQ,0.0023390539851817016,0.0,0.0,0.0023390539851817016
num__GDP_GDP_NSA_PC_YOY,0.002339053985165651,0.0,0.0,0.002339053985165651
num__IPI_IPI_YOY,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE_PC1,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE,0.0,0.0,0.0,0.0
num__IPI_IPI_SA_YOY,0.0,0.0,0.0,0.0
num__IPI_IPI,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE_PCH,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA_PC1,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA_PCH,0.0,0.0,0.0,0.0
