,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Payables And Accrued Expenses,690136000.0,496183000.0,366760000.0,459332000.0,
Current Accrued Expenses,331520000.0,313491000.0,192663000.0,342123000.0,
Payables,358616000.0,182692000.0,174097000.0,117209000.0,
Other Payable,204390000.0,126032000.0,112520000.0,72823000.0,
Total Tax Payable,90910000.0,17366000.0,5534000.0,4553000.0,
Income Tax Payable,90910000.0,17366000.0,5534000.0,4553000.0,
Accounts Payable,63316000.0,39294000.0,56043000.0,39833000.0,
Total Assets,22541951000.0,14753901000.0,89724873000.0,21274425000.0,
Total Non Current Assets,4429298000.0,3397107000.0,3276658000.0,2900562000.0,
Other Non Current Assets,33135000.0,19840000.0,17257000.0,1463000.0,
Non Current Prepaid Assets,,16250000.0,10989000.0,13347000.0,68287000.0
Non Current Deferred Assets,941298000.0,1272233000.0,1046791000.0,573547000.0,
Non Current Deferred Taxes Assets,941298000.0,1272233000.0,1046791000.0,573547000.0,
Non Current Accounts Receivable,60004000.0,,,,
Investments And Advances,1927156000.0,673655000.0,751076000.0,1352143000.0,
Other Investments,1927156000.0,673655000.0,751076000.0,1352143000.0,
Investmentin Financial Assets,,,,,316094000.0
Available For Sale Securities,,,,,316094000.0
Long Term Equity Investment,,,17257000.0,1463000.0,2000000.0
Goodwill And Other Intangible Assets,1186474000.0,1226092000.0,1209335000.0,802447000.0,
Other Intangible Assets,46804000.0,86422000.0,135429000.0,176689000.0,
Goodwill,1139670000.0,1139670000.0,1073906000.0,625758000.0,
Net PPE,281231000.0,205287000.0,241210000.0,157615000.0,
Accumulated Depreciation,-184618000.0,-120727000.0,-85015000.0,-42246000.0,
Gross PPE,465849000.0,326014000.0,326225000.0,199861000.0,
Leases,,17131000.0,45262000.0,43048000.0,40589000.0
Construction In Progress,,,163000.0,535000.0,358000.0
Other Properties,104089000.0,32547000.0,69357000.0,98385000.0,
Machinery Furniture Equipment,361760000.0,293467000.0,211606000.0,57893000.0,
Properties,,0.0,0.0,0.0,0.0
Current Assets,18112653000.0,11356794000.0,86448215000.0,18373863000.0,
Other Current Assets,266287000.0,143365000.0,75432025000.0,2945000.0,
Hedging Assets Current,,,,0.0,2575000.0
Restricted Cash,7294784000.0,4977422000.0,5166999000.0,10648503000.0,
Prepaid Assets,88500000.0,79552000.0,98204000.0,132904000.0,
Receivables,914946000.0,631086000.0,464817000.0,365937000.0,
Receivables Adjustments Allowances,-29429000.0,-22559000.0,-11500000.0,-24551000.0,
Other Receivables,169380000.0,109361000.0,28837000.0,,
Taxes Receivable,5530000.0,63726000.0,60441000.0,61231000.0,
Accrued Interest Receivable,,,223413000.0,85204000.0,23309000.0
Loans Receivable,644165000.0,399070000.0,184029000.0,218461000.0,
Accounts Receivable,125300000.0,81488000.0,203010000.0,25592000.0,
Allowance For Doubtful Accounts Receivable,,-22559000.0,-11500000.0,,
Gross Accounts Receivable,125300000.0,81488000.0,203010000.0,,
Cash Cash Equivalents And Short Term Investments,9548136000.0,5525369000.0,5286170000.0,7223574000.0,
Other Short Term Investments,1004233000.0,386018000.0,861149000.0,100096000.0,
Cash And Cash Equivalents,8543903000.0,5139351000.0,4425021000.0,7123478000.0,
Cash Equivalents,6607023000.0,3682917000.0,,,
Cash Financial,1936880000.0,1456434000.0,,,
