,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Payables,4385000000.0,4081000000.0,3786000000.0,4092000000.0,3743000000.0
Total Tax Payable,1857000000.0,1821000000.0,1884000000.0,2096000000.0,1439000000.0
Income Tax Payable,1857000000.0,1821000000.0,1884000000.0,2096000000.0,1439000000.0
Accounts Payable,2528000000.0,2260000000.0,1902000000.0,1996000000.0,2304000000.0
Total Assets,122291000000.0,119782000000.0,121375000000.0,123333000000.0,124413000000.0
Total Non Current Assets,87305000000.0,86966000000.0,86694000000.0,87581000000.0,87551000000.0
Other Non Current Assets,6059000000.0,5960000000.0,6013000000.0,6056000000.0,5944000000.0
Non Current Deferred Assets,7356000000.0,7016000000.0,6591000000.0,6514000000.0,6262000000.0
Non Current Deferred Taxes Assets,7356000000.0,7016000000.0,6591000000.0,6514000000.0,6262000000.0
Non Current Note Receivables,2876000000.0,2896000000.0,2650000000.0,2749000000.0,2737000000.0
Non Current Accounts Receivable,590000000.0,351000000.0,590000000.0,662000000.0,639000000.0
Goodwill And Other Intangible Assets,68311000000.0,68667000000.0,68858000000.0,69518000000.0,69879000000.0
Other Intangible Assets,9175000000.0,9643000000.0,10139000000.0,10744000000.0,11219000000.0
Goodwill,59136000000.0,59024000000.0,58719000000.0,58774000000.0,58660000000.0
Net PPE,2113000000.0,2076000000.0,1992000000.0,2082000000.0,2090000000.0
Accumulated Depreciation,-7477000000.0,-7444000000.0,-7501000000.0,-7764000000.0,-7783000000.0
Gross PPE,9590000000.0,9520000000.0,9493000000.0,9846000000.0,9873000000.0
Other Properties,51000000.0,50000000.0,77000000.0,88000000.0,115000000.0
Machinery Furniture Equipment,5494000000.0,5474000000.0,5437000000.0,5491000000.0,5511000000.0
Properties,4045000000.0,3996000000.0,3979000000.0,4267000000.0,4247000000.0
Current Assets,34986000000.0,32816000000.0,34681000000.0,35752000000.0,36862000000.0
Other Current Assets,5950000000.0,6107000000.0,6158000000.0,6358000000.0,5612000000.0
Inventory,3164000000.0,2832000000.0,2927000000.0,3143000000.0,3373000000.0
Other Inventories,6000000.0,6000000.0,6000000.0,6000000.0,8000000.0
Finished Goods,933000000.0,919000000.0,910000000.0,945000000.0,1027000000.0
Work In Process,261000000.0,173000000.0,109000000.0,100000000.0,83000000.0
Raw Materials,1964000000.0,1734000000.0,1902000000.0,2092000000.0,2255000000.0
Receivables,9762000000.0,8235000000.0,8743000000.0,7580000000.0,10023000000.0
Other Receivables,346000000.0,622000000.0,346000000.0,338000000.0,267000000.0
Loans Receivable,2715000000.0,2336000000.0,2728000000.0,2785000000.0,3071000000.0
Accounts Receivable,6701000000.0,5277000000.0,5669000000.0,4457000000.0,6685000000.0
Allowance For Doubtful Accounts Receivable,-69000000.0,-82000000.0,-80000000.0,-78000000.0,-87000000.0
Gross Accounts Receivable,6770000000.0,5359000000.0,5749000000.0,4535000000.0,6772000000.0
Cash Cash Equivalents And Short Term Investments,16110000000.0,15642000000.0,16853000000.0,18671000000.0,17854000000.0
Other Short Term Investments,7764000000.0,7481000000.0,8297000000.0,9606000000.0,10346000000.0
Cash And Cash Equivalents,8346000000.0,8161000000.0,8556000000.0,9065000000.0,7508000000.0
