,coef_down,coef_same,coef_up,max_abs_coef
num__VIX_Lag2,0.29220547075109526,-0.061454387792319154,-0.1879420979327816,0.29220547075109526
ticker__ticker_WDC,0.0,-0.2867765393764512,0.2913428078663192,0.2913428078663192
ticker__ticker_ADBE,-0.09524504843132528,0.2889683679987358,-0.15087131731297432,0.2889683679987358
ticker__ticker_ORCL,-0.24613811671298044,-0.0026767013251324193,0.28686357957632974,0.28686357957632974
num__VIX_Lag3,-0.1343496032913579,-0.1076248932614591,0.2847893852901751,0.2847893852901751
ticker__ticker_CTSH,-0.13107515493062946,0.28471397101643897,-0.11078747936934114,0.28471397101643897
ticker__ticker_AVGO,0.0925475674046686,-0.28170161463861143,0.14636275768232251,0.28170161463861143
ticker__ticker_IT,-0.0064789316583593265,0.27629297048068185,-0.25164334723747345,0.27629297048068185
num__VIX_Lag1,-0.09505637466138749,-0.136699642964902,0.27452165656997735,0.27452165656997735
ticker__ticker_GLW,-0.22915371975161275,0.26808715323943216,0.0,0.26808715323943216
ticker__ticker_SWKS,0.11226998605689661,-0.26491637899719,0.11891481815154974,0.26491637899719
ticker__ticker_IBM,-0.17347461689244184,0.2513069368741526,-0.03524277449496254,0.2513069368741526
ticker__ticker_AKAM,-0.1669121738023036,0.24977082434173709,-0.04000597491850657,0.24977082434173709
ticker__ticker_KLAC,0.023664965778568622,-0.24900400502053563,0.18403885960234803,0.24900400502053563
num__VIX_Lag5,-0.05627805427500787,0.2489291336948706,-0.14981450198235252,0.2489291336948706
ticker__ticker_FTV,-0.011095216891156022,0.23275837169163846,-0.18568755116709876,0.23275837169163846
ticker__ticker_ADSK,-0.21431729075479974,0.23152402344919584,-0.0012519652963405448,0.23152402344919584
ticker__ticker_TEL,-0.14228289919116013,0.22596556642119284,-0.04235048696987202,0.22596556642119284
ticker__ticker_TYL,0.007858896310768138,0.1672189993215326,-0.21784667434333196,0.21784667434333196
ticker__ticker_AMAT,0.14315953746023447,-0.2109845777068461,0.027151836311997996,0.2109845777068461
ticker__ticker_PAYX,-0.04497824640753295,0.20501560224460635,-0.11721326194499805,0.20501560224460635
ticker__ticker_STX,-0.0036430765721542843,0.20401757846751287,-0.15851663294836715,0.20401757846751287
ticker__ticker_INTC,0.07162502447890863,-0.20182498151996256,0.08739518447715984,0.20182498151996256
ticker__ticker_CRM,0.1897264421302396,0.0,-0.19516852238416002,0.19516852238416002
ticker__ticker_NTAP,-0.015448310409728766,-0.15769425831946213,0.19411524190708285,0.19411524190708285
ticker__ticker_XYZ,-0.016902681901964284,-0.1343093054680257,0.19317682781019274,0.19317682781019274
ticker__ticker_LRCX,0.0,-0.19291340513280913,0.17954773240801736,0.19291340513280913
ticker__ticker_CDNS,-0.010772255783484166,-0.13868106152312568,0.19171645959022598,0.19171645959022598
ticker__ticker_FI,-0.023917738442977964,0.18785197155927785,-0.13326102041464744,0.18785197155927785
ticker__ticker_APH,-0.18255960654111716,0.07293862578376313,0.06678432502104424,0.18255960654111716
ticker__ticker_INTU,-0.09373622435371053,0.18137901111574775,-0.04554111959191259,0.18137901111574775
ticker__ticker_ZBRA,0.12683255612798444,-0.1799025073942622,0.010365095495655173,0.1799025073942622
ticker__ticker_MCHP,0.13873401412874792,-0.17766015761282072,0.008837854254961704,0.17766015761282072
ticker__ticker_FTNT,0.04471660139106216,-0.17553877968496878,0.08809308128734289,0.17553877968496878
ticker__ticker_FICO,0.11954830942227195,0.017880382598811192,-0.17200066089479332,0.17200066089479332
num__debt_to_equity,0.16496471842627236,-0.09238076775636761,-0.03786262729628012,0.16496471842627236
ticker__ticker_CDW,-0.08684248143538006,0.16104050468224662,-0.03185508689998994,0.16104050468224662
ticker__ticker_NOW,0.07534900184359948,-0.15240583977200992,0.03475302737037086,0.15240583977200992
ticker__ticker_TXN,0.151720232305037,-0.1399057254475437,0.0,0.151720232305037
num__IPI_IPI_QOQ,0.15033277743241125,-0.035919571657959434,-0.07156731080830245,0.15033277743241125
num__roe,-0.07825216097283137,0.14750498118407016,-0.026517247913761595,0.14750498118407016
num__current_ratio,-0.07384107235411574,0.14570649950528325,-0.03503876516596179,0.14570649950528325
num__VIX_Lag10,-0.07662980259865207,-0.024586671702793314,0.14402690002049381,0.14402690002049381
ticker__ticker_PANW,0.01506179714213649,-0.14128406710200728,0.08341729382125886,0.14128406710200728
ticker__ticker_TRMB,-0.13276032703438567,0.09074667279650242,0.0016160997740822733,0.13276032703438567
ticker__ticker_FFIV,-0.10041293936112268,0.13236291457893326,-0.006142966189567616,0.13236291457893326
ticker__ticker_DAY,0.06884173155934002,0.019413082472490795,-0.12320279607146967,0.12320279607146967
ticker__ticker_ADI,0.11677235837689605,-0.060764658615435806,-0.016262365061186345,0.11677235837689605
ticker__ticker_UBER,0.028393918861985636,-0.11673665240660286,0.04576419683532443,0.11673665240660286
ticker__ticker_PAYC,0.043751434752911454,0.03405152517525989,-0.10815104261156011,0.10815104261156011
num__IPI_IPI_SA,-0.10127848988948424,0.026858832293010247,0.03159842667656727,0.10127848988948424
num__VIX_Lag20,-0.028077377408328247,0.09608943841424807,-0.025256225041727826,0.09608943841424807
num__IPI_IPI_SA_QOQ,0.09593648917299959,-0.01147902603120106,-0.04161477841853294,0.09593648917299959
ticker__ticker_HPE,-0.08820146310575504,0.019312490535453735,0.036833941286225066,0.08820146310575504
num__roa,0.016139688428607687,-0.08396879451246059,0.025314821171556038,0.08396879451246059
ticker__ticker_GRMN,-0.05372435265232075,-0.011556255785617973,0.08291587882271957,0.08291587882271957
num__Return_Lag10,-0.00897003690787899,-0.030721376078916184,0.08248638256618175,0.08248638256618175
ticker__ticker_CPAY,0.0,0.07626704708006585,-0.08125545824768267,0.08125545824768267
num__free_cf_margin,-0.04298165397919288,0.08120568569828798,0.0,0.08120568569828798
num__ocf_to_assets,0.028692212577906766,-0.06797307934091086,0.0,0.06797307934091086
num__Sentiment_Lag3,0.011415163059209968,0.008929642515896653,-0.06307871793605853,0.06307871793605853
ticker__ticker_QCOM,-0.04701685375338885,0.054871285496864035,0.0,0.054871285496864035
num__op_margin,-0.04009570028263173,0.036791827568739895,0.0,0.04009570028263173
ticker__ticker_KEYS,0.0,0.03368051650932823,-0.036092023479630204,0.036092023479630204
num__Return_Lag2,1.852080295634712e-08,0.034774884461621795,-0.030411785683780942,0.034774884461621795
num__Return_Lag5,0.0344847221039636,8.280459335745337e-09,-0.013966619550868364,0.0344847221039636
num__Return_Lag20,-0.03392778648157613,-1.4886625151876226e-09,0.016478950985141346,0.03392778648157613
num__Return_Lag3,0.007374226741642266,-0.03377262328565697,0.0,0.03377262328565697
num__Sentiment_Lag1_squared,1.0519528683590958e-09,0.000959253485784669,-0.03257046619604531,0.03257046619604531
num__Sentiment_Lag5,4.716107426551024e-09,0.028126903129557845,-0.004176797836473824,0.028126903129557845
num__liquidity_ratio,0.020259367510865274,6.633027297788349e-08,-0.025957127579266746,0.025957127579266746
num__Sentiment_Lag10,0.0,0.02572851479749005,-0.010866586613333298,0.02572851479749005
num__revenue_growth,0.018359256527338087,0.0,-0.025530742423351023,0.025530742423351023
num__Sentiment_Lag2,0.0,-0.025332679086294798,0.020472560356226202,0.025332679086294798
num__Return_Lag1,0.024876555970162195,-0.001703747907700089,0.0,0.024876555970162195
num__Sentiment_Lag20,-6.497889625154825e-08,0.015755901781321132,-0.011124427007820523,0.015755901781321132
num__Sentiment_Lag1_cubic,-0.014914564795335986,0.0020422191364576235,0.0,0.014914564795335986
num__Sentiment_Lag1,1.3599872161475027e-08,-0.009648335579123769,0.013307472015598744,0.013307472015598744
ticker__ticker_WDAY,0.0,-0.013247854440950974,0.00036924447528787624,0.013247854440950974
num__IPI_IPI_YOY,0.009206880294943107,2.0029072505501918e-09,0.0,0.009206880294943107
num__GDP_GDP_SA_PC_QOQ,0.005111211403161745,-1.603728503767659e-08,0.0,0.005111211403161745
num__GDP_GDP_NSA_PC_YOY,0.005111211403158101,-1.603728503766088e-08,0.0,0.005111211403158101
num__GDP_GDP_NSA_PC_QOQ,0.005111211403139317,-1.6037285037663328e-08,0.0,0.005111211403139317
num__GDP_GDP_SA_PC_YOY,-0.005111211403116767,1.603728503767146e-08,0.0,0.005111211403116767
num__IPI_IPI,-1.1368362534740683e-08,9.266142997132272e-09,0.0,1.1368362534740683e-08
num__IPI_IPI_SA_YOY,-1.054114259857357e-08,8.638377904666183e-09,0.0,1.054114259857357e-08
num__UNEMP_UNRATE_PCH,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA_PC1,0.0,0.0,0.0,0.0
num__UNEMP_UNRATENSA_PCH,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE_PC1,0.0,0.0,0.0,0.0
num__UNEMP_UNRATE,0.0,0.0,0.0,0.0
